016,-1700,-7,-7900,ANTEDEA,ANTEDEANS,Red,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
017,-690,-57,-6800,ANTICA,ANTICANS,Yellow,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
018,-1500,115,-2000,ARBAZ,ARBAZAN,Yellow,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
019,300,-216,-6200,ARDANA,ARDANANS,Orange,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
020,-3000,237,6500,ARGRATHI,ARGRATHI,Red,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
021,1300,-7,-8700,ARKARI,ARKARIANS,Yellow,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
022,-900,-57,-8000,ATREA,ATREANS,Orange,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
023,500,115,-5400,AXANAR,AXANAR,Red,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
024,-4300,-211,-3300,BAJOR,BAJORANS,Orange,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
025,500,-200,-8600,BAKU,BAKU,Yellow,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
026,300,-216,-8300,BANDI,BANDI,Orange,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
027,2900,237,7200,BANEA,BANEANS,Red,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
028,900,-7,-8400,BARZA,BARZANS,Yellow,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
029,2200,-50,-8200,BENZAR,BENZITES,Red,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
030,-2900,115,-7100,BETAZED,BETAZOIDS,Yellow,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
031,-2400,173,-8600,BILANA,BILANAIANS,Orange,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
032,-1890,210,-6690,BOLIA,BOLIANS,Red,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
033,4660,-160,4440,BOMAR,BOMAR,Yellow,1,1,1,1,1,2,5,Description,borg_particle_reactor,borg_factory,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,borg_research_frameworkIcon,TRUE,TRUE,TRUE
034,-1700,49,-3000,BOSLIC,BOSLICS,Red,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
035,4400,-270,530,BOTHA,BOTHA,Yellow,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
036,-2600,-245,-5000,BREEL,BREELLIANS,Orange,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
037,-3600,-195,-2500,BREEN,BREEN,Red,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
038,970,110,-8320,BREKKA,BREKKIANS,Yellow,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
039,-6300,0,-7300,BYNARS,BYNARS,Yellow,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
040,-100,53,-2200,CAIRN,CAIRN,Blue,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
041,1400,-123,-8100,CALDON,CALDONIANS,Orange,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
042,-900,-124,-6300,CAPELLA,CAPELLANS,Red,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
043,200,-216,-8200,CHALNOTH,CHALNOTH,Yellow,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
044,-300,237,-5200,CORIDAN,CORIDAN,Orange,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
045,60,0,-8200,CORVALLE,CORVALLENS,Red,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
046,-1000,-57,1000,CYTHERIA,CYTHERIANS,Yellow,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
047,-4500,110,-7750,DELTA,DELTANS,Yellow,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
048,-300,91,-3300,DENOBULA,DENOBULANS,Blue,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
049,3200,-76,3600,DEVORE,DEVORE,Orange,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
050,-1500,264,-50,DOPTERIA,DOPTERIANS,Red,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
051,-4400,-270,5000,DOSI,DOSI,Yellow,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
052,-2150,-230,7300,DRAI,DRAI,Orange,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
053,-2300,-110,-8350,DREMA,DREMANS,Red,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
054,-4000,283,-8500,EDO,EDO,Yellow,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
055,4000,-274,-500,ELAURIA,ELAURIANS,Orange,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
056,-5630,-10,-3890,ELAYSIA,ELAYSIANS,Red,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
057,2840,-290,4800,ENTHARA,ENTHARANS,Yellow,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
058,2700,185,-8500,EVORA,EVORA,Orange,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
059,5100,-75,-3700,EXCALBIA,EXCALBIANS,Red,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
060,-3300,260,-3800,FERENGINAR,FERENGI,Yellow,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
061,4000,-125,-3600,FLAXIA,FLAXIANS,Orange,1,1,1,1,1,2,5,Description,card_fusion_plant,card_factoryIcon,fed_shipyard_Solid,shields_generatorSolid,card_orbitalBatteryIcon,card_ResearchIcon,TRUE,TRUE,TRUE
062,3300,180,-3000,GORN,GORN,Yellow,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
063,-3100,-38,-8100,GRAZERITES,GRAZERITES,Orange,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
064,1600,-86,7200,HAAKONIA,HAAKONIANS,Red,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
065,-4500,-174,-1500,HALKA,HALKANS,Yellow,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
066,5000,120,3500,HAZARI,HAZARI,Orange,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
067,-4200,-238,-8600,HEKARA,HEKARANS,Red,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
068,1400,-110,4600,HIROGEN,HIROGEN,Yellow,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
069,-800,30,-5900,HORTA,HORTA,Blue,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
070,1400,-250,-8500,IYAARA,IYAARANS,Yellow,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
071,-2800,232,-8600,JNAII,JNAII,Orange,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
072,-900,89,-8200,KAELON,KAELON,Red,1,1,1,1,1,2,5,Description,rom_singularity_plant,rom_fabrication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,rom_orbital_batterySolid,rom_laboratorySolid,TRUE,TRUE,TRUE
073,-3700,-200,5700,KAREMMA,KAREMMA,Yellow,1,1,1,1,1,2,5,Description,dom_quantum_reactor,dom_FactoryIcon,fed_shipyard_Solid,shields_generatorSolid,dom_orbital_batterySolid,dom_researchIcon,TRUE,TRUE,TRUE
074,4480,20,5225,KAZON,KAZON,Yellow,1,1,1,1,1,2,5,Description,borg_particle_reactor,borg_factory,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,borg_research_frameworkIcon,TRUE,TRUE,TRUE
075,-5300,-161,-7800,KELLERUN,KELLERUN,Orange,1,1,1,1,1,2,5,Description,borg_particle_reactor,borg_factory,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,borg_research_frameworkIcon,TRUE,TRUE,TRUE
076,1800,49,-7900,KESPRYTT,KESPRYTT,Red,1,1,1,1,1,2,5,Description,borg_particle_reactor,borg_factory,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,borg_research_frameworkIcon,TRUE,TRUE,TRUE
077,-4100,300,-6600,KLAESTRON,KLAESTRON,Yellow,1,1,1,1,1,2,5,Description,borg_particle_reactor,borg_factory,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,borg_research_frameworkIcon,TRUE,TRUE,TRUE
078,1800,-270,5600,KRADIN,KRADIN,Orange,1,1,1,1,1,2,5,Description,borg_particle_reactor,borg_factory,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,borg_research_frameworkIcon,TRUE,TRUE,TRUE
079,-1000,-1,-1000,KREETASSA,KREETASSANS,Red,1,1,1,1,1,2,5,Description,borg_particle_reactor,borg_factory,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,borg_research_frameworkIcon,TRUE,TRUE,TRUE
080,1500,123,-6000,KRIOSIA,KRIOSIANS,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
081,-5300,279,-7600,KTARIA,KTARIANS,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
082,1700,293,600,LEDOSIA,LEDOSIANS,Orange,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
083,-3100,298,-1100,LISSEPIA,LISSEPIANS,Red,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
084,1800,-227,1800,LOKIRRIM,LOKIRRIM,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
085,-3000,-225,-3100,LURIA,LURIANS,Orange,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
086,-400,-120,-5800,MALCORIA,MALCORIANS,Red,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
087,4400,67,4200,MALON,MALON,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
088,-3400,38,-4500,MAQUIS,MAQUIS,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
089,-1000,-20,-7630,MARKALIA,MARKALIANS,Orange,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
090,-6000,-222,7500,MERIDIA,MERIDIANS,Red,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
091,500,-126,-3900,MINTAKA,MINTAKANS,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
092,-2200,-188,-2100,MIRADORN,MIRADORN,Red,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
093,3000,-110,-8200,MIZARIA,MIZARIANS,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
094,-1810,110,6100,MOKRA,MOKRA,Orange,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
095,4100,225,3800,MONEA,MONEANS,Red,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
096,-800,-243,-5600,NAUSICAA,NAUSICAANS,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
097,5500,80,6500,NECHANI,NECHANI,Red,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
098,4830,-200,7720,NEZU,NEZU,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
099,2400,11,2400,NORCADIA,NORCADIANS,Orange,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
100,2700,133,6800,NUMIRI,NUMIRI,Red,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
101,800,-179,1400,NUUBARI,NUUBARI,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
102,1230,20,6270,NYRIA,NYRIANS,Blue,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
103,-200,230,7100,OCAMPA,OCAMPA,Yellow,1,1,1,1,1,2,5,Description,kling_matter_antimatter_reactor,kling_construction_hallSolid,fed_shipyard_Solid,shields_generatorSolid,kling_orbital_batterySolid,kling_hallOfResearchSolid,TRUE,TRUE,TRUE
104,-3230,250,-6700,ORION,ORIONS,ORION NEBULA,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
105,-500,-24,-7500,ORNARA,ORNARANS,Red,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
106,-400,-124,-2800,PAKLED,PAKLED,Yellow,1,1,1,1,1,2,5,Description,fed_plasma_reactor_Solid,fed_replication_plantSolid,fed_shipyard_Solid,shields_generatorSolid,fed_orbital_batterySolid,fed_universitySolid,TRUE,TRUE,TRUE
